# Data adapted from Regis Courtin and smoothed to CRIRES resolution
# Regis' data had to be scaled by Planck(v,5778.0) and also manually adjusted to
# make it match mean irradiance of Fiorenza solar spectrum. 
# Wavelength (microns)    Spectral Luminosity (W micron-1)
1
6.955e5
      1.57156  7.42308e+25
      1.57156  7.40483e+25
      1.57157  7.38436e+25
      1.57157  7.36331e+25
      1.57158  7.34931e+25
      1.57158  7.34158e+25
      1.57158  7.34527e+25
      1.57159  7.35764e+25
      1.57159  7.37373e+25
      1.57160  7.39028e+25
      1.57160  7.40472e+25
      1.57161  7.41780e+25
      1.57161  7.42852e+25
      1.57162  7.43856e+25
      1.57162  7.44610e+25
      1.57163  7.45258e+25
      1.57163  7.45819e+25
      1.57164  7.46247e+25
      1.57164  7.46739e+25
      1.57165  7.47039e+25
      1.57165  7.47234e+25
      1.57165  7.47509e+25
      1.57166  7.47901e+25
      1.57166  7.48258e+25
      1.57167  7.48591e+25
      1.57167  7.49091e+25
      1.57168  7.49347e+25
      1.57168  7.49625e+25
      1.57169  7.49882e+25
      1.57169  7.49673e+25
      1.57170  7.49733e+25
      1.57170  7.49288e+25
      1.57171  7.48868e+25
      1.57171  7.48524e+25
      1.57171  7.48343e+25
      1.57172  7.48352e+25
      1.57172  7.48595e+25
      1.57173  7.49062e+25
      1.57173  7.48986e+25
      1.57174  7.48913e+25
      1.57174  7.49026e+25
      1.57175  7.49014e+25
      1.57175  7.48981e+25
      1.57176  7.49005e+25
      1.57176  7.49042e+25
      1.57177  7.49016e+25
      1.57177  7.48915e+25
      1.57178  7.48838e+25
      1.57178  7.48819e+25
      1.57179  7.48736e+25
      1.57179  7.48781e+25
      1.57180  7.48691e+25
      1.57180  7.48636e+25
      1.57180  7.48362e+25
      1.57181  7.48025e+25
      1.57181  7.47652e+25
      1.57182  7.47318e+25
      1.57182  7.46916e+25
      1.57183  7.46826e+25
      1.57183  7.46936e+25
      1.57184  7.47303e+25
      1.57184  7.47577e+25
      1.57185  7.47926e+25
      1.57185  7.48149e+25
      1.57185  7.48277e+25
      1.57186  7.48390e+25
      1.57186  7.48289e+25
      1.57187  7.47994e+25
      1.57187  7.47714e+25
      1.57188  7.47345e+25
      1.57188  7.46847e+25
      1.57189  7.46170e+25
      1.57189  7.45488e+25
      1.57190  7.44797e+25
      1.57190  7.44217e+25
      1.57191  7.43794e+25
      1.57191  7.43453e+25
      1.57192  7.43183e+25
      1.57192  7.42617e+25
      1.57193  7.41776e+25
      1.57193  7.40892e+25
      1.57194  7.40308e+25
      1.57194  7.40248e+25
      1.57194  7.40601e+25
      1.57195  7.40822e+25
      1.57195  7.40392e+25
      1.57196  7.38918e+25
      1.57196  7.36138e+25
      1.57197  7.32258e+25
      1.57197  7.27777e+25
      1.57198  7.23389e+25
      1.57198  7.20265e+25
      1.57199  7.19217e+25
      1.57199  7.20607e+25
      1.57200  7.23044e+25
      1.57200  7.24902e+25
      1.57201  7.26710e+25
      1.57201  7.28826e+25
      1.57202  7.31081e+25
      1.57202  7.33493e+25
      1.57203  7.35827e+25
      1.57203  7.38205e+25
      1.57203  7.40357e+25
      1.57204  7.42222e+25
      1.57204  7.43386e+25
      1.57205  7.44343e+25
      1.57205  7.45282e+25
      1.57206  7.45875e+25
      1.57206  7.46456e+25
      1.57207  7.46863e+25
      1.57207  7.47155e+25
      1.57207  7.47578e+25
      1.57208  7.47845e+25
      1.57208  7.47983e+25
      1.57209  7.48228e+25
      1.57209  7.48406e+25
      1.57210  7.48380e+25
      1.57210  7.48289e+25
      1.57211  7.48145e+25
      1.57211  7.47990e+25
      1.57212  7.47623e+25
      1.57212  7.47168e+25
      1.57213  7.46470e+25
      1.57213  7.45643e+25
      1.57214  7.44545e+25
      1.57214  7.43382e+25
      1.57215  7.42015e+25
      1.57215  7.40574e+25
      1.57216  7.39518e+25
      1.57216  7.39110e+25
      1.57216  7.39647e+25
      1.57217  7.40983e+25
      1.57217  7.42587e+25
      1.57218  7.43904e+25
      1.57218  7.44851e+25
      1.57219  7.45568e+25
      1.57219  7.46153e+25
      1.57220  7.46727e+25
      1.57220  7.47112e+25
      1.57221  7.47410e+25
      1.57221  7.47609e+25
      1.57222  7.47812e+25
      1.57222  7.47911e+25
      1.57223  7.48060e+25
      1.57223  7.48098e+25
      1.57224  7.48222e+25
      1.57224  7.48324e+25
      1.57225  7.48338e+25
      1.57225  7.48387e+25
      1.57225  7.48459e+25
      1.57226  7.48440e+25
      1.57226  7.48657e+25
      1.57227  7.48820e+25
      1.57227  7.49041e+25
      1.57228  7.49315e+25
      1.57228  7.49360e+25
      1.57229  7.49498e+25
      1.57229  7.49587e+25
      1.57230  7.49693e+25
      1.57230  7.49672e+25
      1.57230  7.49418e+25
      1.57231  7.49013e+25
      1.57231  7.48729e+25
      1.57232  7.48135e+25
      1.57232  7.47930e+25
      1.57233  7.47750e+25
      1.57233  7.47610e+25
      1.57234  7.47526e+25
      1.57234  7.47510e+25
      1.57235  7.47573e+25
      1.57235  7.47707e+25
      1.57236  7.47892e+25
      1.57236  7.47952e+25
      1.57237  7.47815e+25
      1.57237  7.47710e+25
      1.57238  7.47334e+25
      1.57238  7.46914e+25
      1.57238  7.46505e+25
      1.57239  7.46203e+25
      1.57239  7.46067e+25
      1.57240  7.46048e+25
      1.57240  7.46172e+25
      1.57241  7.46474e+25
      1.57241  7.46748e+25
      1.57242  7.46876e+25
      1.57242  7.47118e+25
      1.57243  7.47216e+25
      1.57243  7.47368e+25
      1.57244  7.47510e+25
      1.57244  7.47719e+25
      1.57245  7.47883e+25
      1.57245  7.47981e+25
      1.57246  7.48030e+25
      1.57246  7.48015e+25
      1.57247  7.47921e+25
      1.57247  7.47802e+25
      1.57248  7.47569e+25
      1.57248  7.47377e+25
      1.57248  7.47140e+25
      1.57249  7.46853e+25
      1.57249  7.46666e+25
      1.57250  7.46422e+25
      1.57250  7.46196e+25
      1.57251  7.45980e+25
      1.57251  7.45686e+25
      1.57252  7.45338e+25
      1.57252  7.44804e+25
      1.57252  7.44160e+25
      1.57253  7.43201e+25
      1.57253  7.42031e+25
      1.57254  7.40715e+25
      1.57254  7.39417e+25
      1.57255  7.38162e+25
      1.57255  7.37150e+25
      1.57256  7.36731e+25
      1.57256  7.36987e+25
      1.57257  7.37885e+25
      1.57257  7.38981e+25
      1.57258  7.40180e+25
      1.57258  7.41137e+25
      1.57259  7.41954e+25
      1.57259  7.42621e+25
      1.57260  7.43156e+25
      1.57260  7.43651e+25
      1.57261  7.44143e+25
      1.57261  7.44488e+25
      1.57261  7.44807e+25
      1.57262  7.45006e+25
      1.57262  7.45313e+25
      1.57263  7.45265e+25
      1.57263  7.45232e+25
      1.57264  7.45099e+25
      1.57264  7.44672e+25
      1.57265  7.44618e+25
      1.57265  7.44534e+25
      1.57266  7.44425e+25
      1.57266  7.44263e+25
      1.57267  7.44029e+25
      1.57267  7.43689e+25
      1.57268  7.43227e+25
      1.57268  7.42612e+25
      1.57269  7.41921e+25
      1.57269  7.41345e+25
      1.57270  7.40701e+25
      1.57270  7.39709e+25
      1.57270  7.38493e+25
      1.57271  7.37028e+25
      1.57271  7.35026e+25
      1.57272  7.32511e+25
      1.57272  7.29270e+25
      1.57273  7.25068e+25
      1.57273  7.19563e+25
      1.57274  7.12282e+25
      1.57274  7.02852e+25
      1.57274  6.90523e+25
      1.57275  6.74785e+25
      1.57275  6.54782e+25
      1.57276  6.31593e+25
      1.57276  6.04848e+25
      1.57277  5.78324e+25
      1.57277  5.52339e+25
      1.57278  5.31573e+25
      1.57278  5.19998e+25
      1.57279  5.19644e+25
      1.57279  5.31154e+25
      1.57280  5.51020e+25
      1.57280  5.74121e+25
      1.57281  5.96968e+25
      1.57281  6.17205e+25
      1.57282  6.35526e+25
      1.57282  6.51041e+25
      1.57283  6.65433e+25
      1.57283  6.77533e+25
      1.57283  6.88145e+25
      1.57284  6.96812e+25
      1.57284  7.04440e+25
      1.57285  7.10428e+25
      1.57285  7.15774e+25
      1.57286  7.20226e+25
      1.57286  7.24139e+25
      1.57287  7.27281e+25
      1.57287  7.29884e+25
      1.57288  7.32175e+25
      1.57288  7.34187e+25
      1.57289  7.35925e+25
      1.57289  7.37385e+25
      1.57290  7.38645e+25
      1.57290  7.39604e+25
      1.57291  7.40435e+25
      1.57291  7.41323e+25
      1.57292  7.41943e+25
      1.57292  7.42471e+25
      1.57292  7.42833e+25
      1.57293  7.43253e+25
      1.57293  7.43391e+25
      1.57294  7.43569e+25
      1.57294  7.43825e+25
      1.57295  7.43934e+25
      1.57295  7.44205e+25
      1.57296  7.44553e+25
      1.57296  7.44667e+25
      1.57297  7.44640e+25
      1.57297  7.44617e+25
      1.57298  7.44201e+25
      1.57298  7.44336e+25
      1.57298  7.44481e+25
      1.57299  7.44648e+25
      1.57299  7.44825e+25
      1.57300  7.44999e+25
      1.57300  7.45141e+25
      1.57301  7.45215e+25
      1.57301  7.45180e+25
      1.57302  7.44861e+25
      1.57302  7.44471e+25
      1.57303  7.43877e+25
      1.57303  7.42976e+25
      1.57304  7.41979e+25
      1.57304  7.40742e+25
      1.57305  7.39445e+25
      1.57305  7.37873e+25
      1.57306  7.36194e+25
      1.57306  7.34228e+25
      1.57306  7.32299e+25
      1.57307  7.30413e+25
      1.57307  7.28884e+25
      1.57308  7.27504e+25
      1.57308  7.26382e+25
      1.57309  7.25382e+25
      1.57309  7.24845e+25
      1.57310  7.24905e+25
      1.57310  7.25721e+25
      1.57311  7.27036e+25
      1.57311  7.28221e+25
      1.57312  7.28970e+25
      1.57312  7.29179e+25
      1.57313  7.28832e+25
      1.57313  7.28031e+25
      1.57314  7.26684e+25
      1.57314  7.25144e+25
      1.57315  7.23516e+25
      1.57315  7.22150e+25
      1.57315  7.21153e+25
      1.57316  7.20666e+25
      1.57316  7.20983e+25
      1.57317  7.21907e+25
      1.57317  7.23273e+25
      1.57318  7.25175e+25
      1.57318  7.27290e+25
      1.57319  7.29460e+25
      1.57319  7.31565e+25
      1.57320  7.33494e+25
      1.57320  7.35339e+25
      1.57321  7.36912e+25
      1.57321  7.38332e+25
      1.57322  7.39494e+25
      1.57322  7.40528e+25
      1.57322  7.41288e+25
      1.57323  7.41940e+25
      1.57323  7.42588e+25
      1.57324  7.43243e+25
      1.57324  7.43770e+25
      1.57325  7.44279e+25
      1.57325  7.44617e+25
      1.57326  7.45045e+25
      1.57326  7.45293e+25
      1.57327  7.45660e+25
      1.57327  7.45851e+25
      1.57328  7.46150e+25
      1.57328  7.46445e+25
      1.57328  7.46736e+25
      1.57329  7.46977e+25
      1.57329  7.47083e+25
      1.57330  7.47032e+25
      1.57330  7.46999e+25
      1.57331  7.46634e+25
      1.57331  7.46058e+25
      1.57332  7.45443e+25
      1.57332  7.45031e+25
      1.57333  7.44622e+25
      1.57333  7.44196e+25
      1.57334  7.43770e+25
      1.57334  7.43262e+25
      1.57335  7.42615e+25
      1.57335  7.41647e+25
      1.57336  7.39965e+25
      1.57336  7.37562e+25
      1.57337  7.34045e+25
      1.57337  7.29012e+25
      1.57337  7.22567e+25
      1.57338  7.13954e+25
      1.57338  7.03800e+25
      1.57339  6.93313e+25
      1.57339  6.83280e+25
      1.57340  6.76424e+25
      1.57340  6.74142e+25
      1.57341  6.77518e+25
      1.57341  6.84912e+25
      1.57342  6.93621e+25
      1.57342  7.01982e+25
      1.57343  7.08987e+25
      1.57343  7.15042e+25
      1.57344  7.20119e+25
      1.57344  7.24040e+25
      1.57345  7.27294e+25
      1.57345  7.29698e+25
      1.57346  7.31632e+25
      1.57346  7.33133e+25
      1.57346  7.34622e+25
      1.57347  7.36045e+25
      1.57347  7.37618e+25
      1.57348  7.39062e+25
      1.57348  7.40503e+25
      1.57349  7.41586e+25
      1.57349  7.42438e+25
      1.57350  7.43154e+25
      1.57350  7.43599e+25
      1.57351  7.43973e+25
      1.57351  7.44202e+25
      1.57351  7.44212e+25
      1.57352  7.43865e+25
      1.57352  7.43214e+25
      1.57353  7.42253e+25
      1.57353  7.40657e+25
      1.57354  7.38276e+25
      1.57354  7.35260e+25
      1.57355  7.31426e+25
      1.57355  7.27103e+25
      1.57356  7.22795e+25
      1.57356  7.19415e+25
      1.57357  7.17716e+25
      1.57357  7.18179e+25
      1.57358  7.20269e+25
      1.57358  7.23422e+25
      1.57359  7.26743e+25
      1.57359  7.30010e+25
      1.57359  7.32905e+25
      1.57360  7.35523e+25
      1.57360  7.37566e+25
      1.57361  7.39310e+25
      1.57361  7.40707e+25
      1.57362  7.41998e+25
      1.57362  7.43131e+25
      1.57363  7.44115e+25
      1.57363  7.44795e+25
      1.57364  7.45411e+25
      1.57364  7.45776e+25
      1.57365  7.45864e+25
      1.57365  7.45853e+25
      1.57366  7.45356e+25
      1.57366  7.44630e+25
      1.57367  7.43955e+25
      1.57367  7.43519e+25
      1.57368  7.43146e+25
      1.57368  7.42903e+25
      1.57369  7.42837e+25
      1.57369  7.43003e+25
      1.57369  7.43398e+25
      1.57370  7.43981e+25
      1.57370  7.43888e+25
      1.57371  7.44072e+25
      1.57371  7.43857e+25
      1.57372  7.43884e+25
      1.57372  7.43519e+25
      1.57373  7.43083e+25
      1.57373  7.42239e+25
      1.57373  7.40943e+25
      1.57374  7.39058e+25
      1.57374  7.36460e+25
      1.57375  7.32827e+25
      1.57375  7.28385e+25
      1.57376  7.22869e+25
      1.57376  7.16843e+25
      1.57377  7.10860e+25
      1.57377  7.06329e+25
      1.57378  7.04493e+25
      1.57378  7.05648e+25
      1.57379  7.09432e+25
      1.57379  7.14389e+25
      1.57380  7.19214e+25
      1.57380  7.23465e+25
      1.57381  7.27042e+25
      1.57381  7.30237e+25
      1.57382  7.32876e+25
      1.57382  7.35043e+25
      1.57382  7.36885e+25
      1.57383  7.38257e+25
      1.57383  7.39462e+25
      1.57384  7.40527e+25
      1.57384  7.41375e+25
      1.57385  7.42027e+25
      1.57385  7.42589e+25
      1.57386  7.43123e+25
      1.57386  7.43382e+25
      1.57387  7.43719e+25
      1.57387  7.43964e+25
      1.57388  7.44188e+25
      1.57388  7.44343e+25
      1.57389  7.44374e+25
      1.57389  7.44359e+25
      1.57390  7.44333e+25
      1.57390  7.44342e+25
      1.57391  7.44291e+25
      1.57391  7.44308e+25
      1.57391  7.44366e+25
      1.57392  7.44494e+25
      1.57392  7.44546e+25
      1.57393  7.44556e+25
      1.57393  7.44544e+25
      1.57394  7.44543e+25
      1.57394  7.44517e+25
      1.57395  7.44437e+25
      1.57395  7.44211e+25
      1.57396  7.43995e+25
      1.57396  7.43701e+25
      1.57397  7.43418e+25
      1.57397  7.43093e+25
      1.57398  7.42821e+25
      1.57398  7.42509e+25
      1.57399  7.42084e+25
      1.57399  7.41751e+25
      1.57400  7.41440e+25
      1.57400  7.41777e+25
      1.57400  7.42296e+25
      1.57401  7.43022e+25
      1.57401  7.43916e+25
      1.57402  7.44175e+25
      1.57402  7.44630e+25
      1.57403  7.44430e+25
      1.57403  7.44211e+25
      1.57404  7.44021e+25
      1.57404  7.43906e+25
      1.57404  7.43911e+25
      1.57405  7.44059e+25
      1.57405  7.44411e+25
      1.57406  7.44228e+25
      1.57406  7.44195e+25
      1.57407  7.44205e+25
      1.57407  7.44004e+25
      1.57408  7.44045e+25
      1.57408  7.44009e+25
      1.57409  7.43926e+25
      1.57409  7.43945e+25
      1.57410  7.43740e+25
      1.57410  7.43600e+25
      1.57411  7.43431e+25
      1.57411  7.43248e+25
      1.57412  7.43055e+25
      1.57412  7.42993e+25
      1.57413  7.42885e+25
      1.57413  7.42641e+25
      1.57414  7.42444e+25
      1.57414  7.42146e+25
      1.57414  7.41496e+25
      1.57415  7.40610e+25
      1.57415  7.39472e+25
      1.57416  7.38244e+25
      1.57416  7.36867e+25
      1.57417  7.35868e+25
      1.57417  7.35432e+25
      1.57418  7.35623e+25
      1.57418  7.36391e+25
      1.57419  7.37281e+25
      1.57419  7.38014e+25
      1.57420  7.38441e+25
      1.57420  7.38846e+25
      1.57421  7.38949e+25
      1.57421  7.38994e+25
      1.57422  7.39011e+25
      1.57422  7.38899e+25
      1.57423  7.38720e+25
      1.57423  7.38322e+25
      1.57423  7.38078e+25
      1.57424  7.37788e+25
      1.57424  7.37520e+25
      1.57425  7.36927e+25
      1.57425  7.36552e+25
      1.57426  7.36105e+25
      1.57426  7.35633e+25
      1.57427  7.35183e+25
      1.57427  7.34860e+25
      1.57428  7.34574e+25
      1.57428  7.34323e+25
      1.57429  7.34044e+25
      1.57429  7.33747e+25
      1.57429  7.33357e+25
      1.57430  7.32889e+25
      1.57430  7.32368e+25
      1.57431  7.31804e+25
      1.57431  7.31246e+25
      1.57432  7.30702e+25
      1.57432  7.30042e+25
      1.57433  7.29153e+25
      1.57433  7.28161e+25
      1.57434  7.27133e+25
      1.57434  7.26234e+25
      1.57435  7.25328e+25
      1.57435  7.24229e+25
      1.57436  7.23173e+25
      1.57436  7.22130e+25
      1.57436  7.20778e+25
      1.57437  7.19472e+25
      1.57437  7.17903e+25
      1.57438  7.15557e+25
      1.57438  7.13431e+25
      1.57439  7.10468e+25
      1.57439  7.07947e+25
      1.57440  7.05038e+25
      1.57440  7.01294e+25
      1.57441  6.96823e+25
      1.57441  6.91333e+25
      1.57442  6.86253e+25
      1.57442  6.80378e+25
      1.57443  6.74368e+25
      1.57443  6.67645e+25
      1.57444  6.59600e+25
      1.57444  6.50265e+25
      1.57445  6.39387e+25
      1.57445  6.26647e+25
      1.57445  6.11976e+25
      1.57446  5.94462e+25
      1.57446  5.74582e+25
      1.57447  5.52862e+25
      1.57447  5.29368e+25
      1.57448  5.05023e+25
      1.57448  4.80963e+25
      1.57449  4.59811e+25
      1.57449  4.44316e+25
      1.57450  4.35266e+25
      1.57450  4.34283e+25
      1.57451  4.40424e+25
      1.57451  4.53087e+25
      1.57452  4.70027e+25
      1.57452  4.89315e+25
      1.57453  5.08225e+25
      1.57453  5.27102e+25
      1.57454  5.44996e+25
      1.57454  5.61215e+25
      1.57454  5.76573e+25
      1.57455  5.90108e+25
      1.57455  6.02270e+25
      1.57456  6.13324e+25
      1.57456  6.22508e+25
      1.57457  6.30180e+25
      1.57457  6.35710e+25
      1.57458  6.38842e+25
      1.57458  6.39308e+25
      1.57458  6.36281e+25
      1.57459  6.29153e+25
      1.57459  6.18042e+25
      1.57460  6.03171e+25
      1.57460  5.86590e+25
      1.57461  5.70555e+25
      1.57461  5.58425e+25
      1.57462  5.54110e+25
      1.57462  5.59583e+25
      1.57463  5.73935e+25
      1.57463  5.92899e+25
      1.57464  6.12315e+25
      1.57464  6.29436e+25
      1.57465  6.44451e+25
      1.57465  6.57524e+25
      1.57466  6.68120e+25
      1.57466  6.77826e+25
      1.57467  6.85778e+25
      1.57467  6.92782e+25
      1.57467  6.98731e+25
      1.57468  7.03483e+25
      1.57468  7.07651e+25
      1.57469  7.11298e+25
      1.57469  7.14276e+25
      1.57470  7.16880e+25
      1.57470  7.18942e+25
      1.57471  7.20779e+25
      1.57471  7.22318e+25
      1.57472  7.23834e+25
      1.57472  7.25218e+25
      1.57473  7.26247e+25
      1.57473  7.27450e+25
      1.57474  7.28443e+25
      1.57474  7.29372e+25
      1.57475  7.30579e+25
      1.57475  7.31176e+25
      1.57476  7.31916e+25
      1.57476  7.32311e+25
      1.57476  7.31496e+25
      1.57477  7.30066e+25
      1.57477  7.28052e+25
      1.57478  7.26804e+25
      1.57478  7.25282e+25
      1.57479  7.24305e+25
      1.57479  7.23093e+25
      1.57480  7.22404e+25
      1.57480  7.22325e+25
      1.57481  7.22025e+25
      1.57481  7.22004e+25
      1.57482  7.21943e+25
      1.57482  7.22060e+25
      1.57483  7.22743e+25
      1.57483  7.23675e+25
      1.57484  7.24668e+25
      1.57484  7.25949e+25
      1.57485  7.27031e+25
      1.57485  7.28102e+25
      1.57486  7.29216e+25
      1.57486  7.30090e+25
      1.57486  7.30770e+25
      1.57487  7.31253e+25
      1.57487  7.31776e+25
      1.57488  7.32249e+25
      1.57488  7.32689e+25
      1.57489  7.33034e+25
      1.57489  7.33303e+25
      1.57490  7.33594e+25
      1.57490  7.33681e+25
      1.57490  7.33719e+25
      1.57491  7.33640e+25
      1.57491  7.33518e+25
      1.57492  7.33370e+25
      1.57492  7.33141e+25
      1.57493  7.32749e+25
      1.57493  7.32139e+25
      1.57494  7.31254e+25
      1.57494  7.30126e+25
      1.57495  7.28761e+25
      1.57495  7.27257e+25
      1.57496  7.25863e+25
      1.57496  7.25185e+25
      1.57497  7.25188e+25
      1.57497  7.25921e+25
      1.57498  7.26860e+25
      1.57498  7.27781e+25
      1.57499  7.28507e+25
      1.57499  7.28886e+25
      1.57499  7.28959e+25
      1.57500  7.28966e+25
      1.57500  7.28811e+25
      1.57501  7.28654e+25
      1.57501  7.28425e+25
      1.57502  7.28142e+25
      1.57502  7.27839e+25
      1.57503  7.27435e+25
      1.57503  7.26992e+25
      1.57504  7.26638e+25
      1.57504  7.26181e+25
      1.57505  7.25770e+25
      1.57505  7.25235e+25
      1.57506  7.24693e+25
      1.57506  7.24196e+25
      1.57507  7.23519e+25
      1.57507  7.22848e+25
      1.57508  7.22192e+25
      1.57508  7.21435e+25
      1.57508  7.20600e+25
      1.57509  7.19652e+25
      1.57509  7.18725e+25
      1.57510  7.17766e+25
      1.57510  7.16729e+25
      1.57511  7.15674e+25
      1.57511  7.14612e+25
      1.57512  7.13532e+25
      1.57512  7.12334e+25
      1.57513  7.10862e+25
      1.57513  7.09340e+25
      1.57514  7.07630e+25
      1.57514  7.05724e+25
      1.57515  7.04252e+25
      1.57515  7.03204e+25
      1.57516  7.01252e+25
      1.57516  6.99481e+25
      1.57517  6.97551e+25
      1.57517  6.95239e+25
      1.57517  6.93054e+25
      1.57518  6.90461e+25
      1.57518  6.87661e+25
      1.57519  6.84826e+25
      1.57519  6.81642e+25
      1.57520  6.78380e+25
      1.57520  6.74758e+25
      1.57521  6.70883e+25
      1.57521  6.66695e+25
      1.57521  6.62032e+25
      1.57522  6.56932e+25
      1.57522  6.51737e+25
      1.57523  6.45861e+25
      1.57523  6.39526e+25
      1.57524  6.32928e+25
      1.57524  6.25597e+25
      1.57525  6.17685e+25
      1.57525  6.08972e+25
      1.57526  5.99296e+25
      1.57526  5.89038e+25
      1.57527  5.77470e+25
      1.57527  5.64550e+25
      1.57528  5.50810e+25
      1.57528  5.34938e+25
      1.57529  5.17179e+25
      1.57529  4.98150e+25
      1.57530  4.77045e+25
      1.57530  4.55584e+25
      1.57530  4.34901e+25
      1.57531  4.15488e+25
      1.57531  3.99699e+25
      1.57532  3.87926e+25
      1.57532  3.81711e+25
      1.57533  3.81627e+25
      1.57533  3.87328e+25
      1.57534  3.98433e+25
      1.57534  4.13226e+25
      1.57535  4.30316e+25
      1.57535  4.47545e+25
      1.57536  4.64520e+25
      1.57536  4.81146e+25
      1.57537  4.96874e+25
      1.57537  5.11350e+25
      1.57538  5.25237e+25
      1.57538  5.37501e+25
      1.57539  5.49627e+25
      1.57539  5.60876e+25
      1.57539  5.71166e+25
      1.57540  5.81026e+25
      1.57540  5.89812e+25
      1.57541  5.97946e+25
      1.57541  6.05713e+25
      1.57542  6.13046e+25
      1.57542  6.19877e+25
      1.57543  6.26586e+25
      1.57543  6.32769e+25
      1.57544  6.38592e+25
      1.57544  6.44143e+25
      1.57545  6.49045e+25
      1.57545  6.53839e+25
      1.57546  6.58167e+25
      1.57546  6.62341e+25
      1.57547  6.66217e+25
      1.57547  6.69726e+25
      1.57548  6.72993e+25
      1.57548  6.76029e+25
      1.57548  6.78885e+25
      1.57549  6.81397e+25
      1.57549  6.83802e+25
      1.57550  6.86069e+25
      1.57550  6.88101e+25
      1.57551  6.90196e+25
      1.57551  6.92071e+25
      1.57552  6.93986e+25
      1.57552  6.95800e+25
      1.57553  6.97436e+25
      1.57553  6.99064e+25
      1.57554  7.00451e+25
      1.57554  7.01736e+25
      1.57555  7.02984e+25
      1.57555  7.04065e+25
      1.57555  7.04929e+25
      1.57556  7.05498e+25
      1.57556  7.05746e+25
      1.57557  7.05503e+25
      1.57557  7.04554e+25
      1.57558  7.02920e+25
      1.57558  7.00872e+25
      1.57559  6.98715e+25
      1.57559  6.96977e+25
      1.57560  6.96140e+25
      1.57560  6.96808e+25
      1.57561  6.98957e+25
      1.57561  7.01821e+25
      1.57562  7.04802e+25
      1.57562  7.07555e+25
      1.57562  7.10006e+25
      1.57563  7.12151e+25
      1.57563  7.14093e+25
      1.57564  7.15451e+25
      1.57564  7.16561e+25
      1.57565  7.17229e+25
      1.57565  7.17470e+25
      1.57566  7.17135e+25
      1.57566  7.16623e+25
      1.57567  7.15985e+25
      1.57567  7.15191e+25
      1.57568  7.15072e+25
      1.57568  7.15812e+25
      1.57569  7.17337e+25
      1.57569  7.19397e+25
      1.57570  7.21381e+25
      1.57570  7.22946e+25
      1.57571  7.24447e+25
      1.57571  7.25455e+25
      1.57571  7.26194e+25
      1.57572  7.26734e+25
      1.57572  7.25872e+25
      1.57573  7.24900e+25
      1.57573  7.23892e+25
      1.57574  7.23278e+25
      1.57574  7.22455e+25
      1.57575  7.22344e+25
      1.57575  7.22226e+25
      1.57576  7.21854e+25
      1.57576  7.20888e+25
      1.57577  7.18969e+25
      1.57577  7.16517e+25
      1.57578  7.13918e+25
      1.57578  7.11544e+25
      1.57579  7.10238e+25
      1.57579  7.10254e+25
      1.57580  7.11872e+25
      1.57580  7.14496e+25
      1.57580  7.17036e+25
      1.57581  7.19404e+25
      1.57581  7.21428e+25
      1.57582  7.23131e+25
      1.57582  7.24599e+25
      1.57583  7.25861e+25
      1.57583  7.26746e+25
      1.57584  7.27528e+25
      1.57584  7.28306e+25
      1.57585  7.28962e+25
      1.57585  7.29491e+25
      1.57586  7.29938e+25
      1.57586  7.30396e+25
      1.57587  7.30776e+25
      1.57587  7.31035e+25
      1.57588  7.31272e+25
      1.57588  7.31520e+25
      1.57589  7.31672e+25
      1.57589  7.31781e+25
      1.57589  7.31896e+25
      1.57590  7.32019e+25
      1.57590  7.32090e+25
      1.57591  7.32170e+25
      1.57591  7.32127e+25
      1.57592  7.32051e+25
      1.57592  7.32007e+25
      1.57593  7.32013e+25
      1.57593  7.31987e+25
      1.57593  7.31800e+25
      1.57594  7.31539e+25
      1.57594  7.31147e+25
      1.57595  7.30712e+25
      1.57595  7.30230e+25
      1.57596  7.29657e+25
      1.57596  7.28912e+25
      1.57597  7.28086e+25
      1.57597  7.27256e+25
      1.57598  7.26482e+25
      1.57598  7.25986e+25
      1.57599  7.26000e+25
      1.57599  7.26269e+25
      1.57600  7.26556e+25
      1.57600  7.26779e+25
      1.57601  7.26835e+25
      1.57601  7.26475e+25
      1.57602  7.26018e+25
      1.57602  7.25441e+25
      1.57602  7.25019e+25
      1.57603  7.25054e+25
      1.57603  7.25622e+25
      1.57604  7.26560e+25
      1.57604  7.27533e+25
      1.57605  7.28546e+25
      1.57605  7.29335e+25
      1.57606  7.30095e+25
      1.57606  7.30581e+25
      1.57607  7.30950e+25
      1.57607  7.31239e+25
      1.57608  7.31327e+25
      1.57608  7.31692e+25
      1.57609  7.31986e+25
      1.57609  7.31939e+25
      1.57610  7.32006e+25
      1.57610  7.31532e+25
      1.57611  7.30496e+25
      1.57611  7.29751e+25
      1.57611  7.28284e+25
      1.57612  7.28304e+25
      1.57612  7.28694e+25
      1.57613  7.29497e+25
      1.57613  7.30684e+25
      1.57614  7.31188e+25
      1.57614  7.31873e+25
      1.57615  7.31979e+25
      1.57615  7.32411e+25
      1.57616  7.32556e+25
      1.57616  7.32593e+25
      1.57617  7.32741e+25
      1.57617  7.32637e+25
      1.57618  7.32515e+25
      1.57618  7.32614e+25
      1.57619  7.32584e+25
      1.57619  7.32587e+25
      1.57620  7.32646e+25
      1.57620  7.32677e+25
      1.57621  7.32672e+25
