# Mdwarf for EChO resolution
1
97995.00
2.15333	1.16597E+23
2.16	1.16863E+23
2.16667	1.17133E+23
2.17333	1.17412E+23
2.18	1.17693E+23
2.18667	1.17978E+23
2.19333	1.18247E+23
2.2	1.18498E+23
2.20667	1.18718E+23
2.21333	1.18923E+23
2.22	1.19082E+23
2.22667	1.19206E+23
2.23333	1.19294E+23
2.24	1.19308E+23
2.24667	1.19266E+23
2.25333	1.18981E+23
2.26	1.1853E+23
2.26667	1.17879E+23
2.27333	1.16994E+23
2.28	1.16016E+23
2.28667	1.14734E+23
2.29333	1.13374E+23
2.3	1.11856E+23
2.30667	1.10203E+23
2.31333	1.08463E+23
2.32	1.06609E+23
2.32667	1.04747E+23
2.33333	1.02935E+23
2.34	1.01109E+23
2.34667	9.9261E+22
2.35333	9.73545E+22
2.36	9.54134E+22
2.36667	9.34193E+22
2.37333	9.14134E+22
2.38	8.93738E+22
2.38667	8.73296E+22
2.39333	8.5274E+22
2.4	8.3192E+22
2.40667	8.10837E+22
2.41333	7.89436E+22
2.42	7.67907E+22
2.42667	7.47499E+22
2.43333	7.27361E+22
2.44	7.08932E+22
2.44667	6.91034E+22
2.45333	6.74763E+22
2.46	6.59151E+22
2.46667	6.44502E+22
2.47333	6.30668E+22
2.48	6.17483E+22
2.48667	6.05431E+22
2.49333	5.93871E+22
2.5	5.83677E+22
2.5125	5.6631E+22
2.525	5.51551E+22
2.5375	5.39264E+22
2.55	5.29623E+22
2.5625	5.2267E+22
2.575	5.17859E+22
2.5875	5.14428E+22
2.6	5.12108E+22
2.6125	5.10797E+22
2.625	5.09398E+22
2.6375	5.06179E+22
2.65	5.00811E+22
2.6625	4.93615E+22
2.675	4.84922E+22
2.6875	4.74933E+22
2.7	4.63855E+22
2.7125	4.52425E+22
2.725	4.41764E+22
2.7375	4.32203E+22
2.75	4.23536E+22
2.7625	4.15545E+22
2.775	4.08205E+22
2.7875	4.01537E+22
2.8	3.95281E+22
2.8125	3.89268E+22
2.825	3.83828E+22
2.8375	3.78788E+22
2.85	3.73989E+22
2.8625	3.69339E+22
2.875	3.64761E+22
2.8875	3.602E+22
2.9	3.55644E+22
2.9125	3.51134E+22
2.925	3.46662E+22
2.9375	3.42208E+22
2.95	3.37951E+22
2.9625	3.34063E+22
2.975	3.30557E+22
2.9875	3.27265E+22
3	3.24174E+22
3.0125	3.21337E+22
3.025	3.18583E+22
3.0375	3.15896E+22
3.05	3.13311E+22
3.0625	3.10892E+22
3.075	3.0861E+22
3.0875	3.06458E+22
3.1	3.04418E+22
