# Data taken from Menang et al. (2013), which has been normalised to Thuillier. Smoothed to 0.0003 microns. Triangular.
# Wavelength (microns)    Spectral Luminosity (W micron-1)
1
6.955e5
       1.5588311   7.8072349e+25
       1.5588347   7.8071878e+25
       1.5588384   7.8071371e+25
       1.5588421   7.8071353e+25
       1.5588457   7.8070965e+25
       1.5588494   7.8071131e+25
       1.5588530   7.8070974e+25
       1.5588567   7.8071260e+25
       1.5588604   7.8070974e+25
       1.5588640   7.8071039e+25
       1.5588677   7.8070458e+25
       1.5588713   7.8069683e+25
       1.5588750   7.8068991e+25
       1.5588787   7.8067755e+25
       1.5588823   7.8066676e+25
       1.5588860   7.8065016e+25
       1.5588896   7.8063153e+25
       1.5588933   7.8061520e+25
       1.5588970   7.8059390e+25
       1.5589006   7.8056918e+25
       1.5589043   7.8054695e+25
       1.5589080   7.8051799e+25
       1.5589116   7.8048506e+25
       1.5589153   7.8045278e+25
       1.5589189   7.8041091e+25
       1.5589226   7.8036175e+25
       1.5589263   7.8030465e+25
       1.5589299   7.8023898e+25
       1.5589336   7.8015468e+25
       1.5589372   7.8004898e+25
       1.5589409   7.7991801e+25
       1.5589446   7.7975881e+25
       1.5589482   7.7955977e+25
       1.5589519   7.7932449e+25
       1.5589556   7.7905240e+25
       1.5589592   7.7875005e+25
       1.5589629   7.7842779e+25
       1.5589665   7.7808311e+25
       1.5589702   7.7772358e+25
       1.5589739   7.7735382e+25
       1.5589775   7.7697538e+25
       1.5589812   7.7659040e+25
       1.5589848   7.7620053e+25
       1.5589885   7.7581020e+25
       1.5589922   7.7541239e+25
       1.5589958   7.7501228e+25
       1.5589995   7.7460922e+25
       1.5590032   7.7420487e+25
       1.5590068   7.7379895e+25
       1.5590105   7.7339104e+25
       1.5590141   7.7298176e+25
       1.5590178   7.7257122e+25
       1.5590215   7.7215977e+25
       1.5590251   7.7174689e+25
       1.5590288   7.7133202e+25
       1.5590325   7.7091724e+25
       1.5590361   7.7050173e+25
       1.5590398   7.7008456e+25
       1.5590434   7.6966628e+25
       1.5590471   7.6924767e+25
       1.5590508   7.6882833e+25
       1.5590544   7.6840766e+25
       1.5590581   7.6798670e+25
       1.5590617   7.6756515e+25
       1.5590654   7.6714258e+25
       1.5590691   7.6671923e+25
       1.5590727   7.6629458e+25
       1.5590764   7.6586533e+25
       1.5590801   7.6543874e+25
       1.5590837   7.6501129e+25
       1.5590874   7.6458328e+25
       1.5590910   7.6415379e+25
       1.5590947   7.6372292e+25
       1.5590984   7.6329039e+25
       1.5591020   7.6285200e+25
       1.5591057   7.6241505e+25
       1.5591094   7.6197551e+25
       1.5591130   7.6153071e+25
       1.5591167   7.6108042e+25
       1.5591203   7.6061690e+25
       1.5591240   7.6014711e+25
       1.5591277   7.5966298e+25
       1.5591313   7.5916418e+25
       1.5591350   7.5864670e+25
       1.5591387   7.5812037e+25
       1.5591423   7.5758241e+25
       1.5591460   7.5703598e+25
       1.5591496   7.5647805e+25
       1.5591533   7.5591926e+25
       1.5591570   7.5535612e+25
       1.5591606   7.5478686e+25
       1.5591643   7.5422068e+25
       1.5591680   7.5365450e+25
       1.5591716   7.5308455e+25
       1.5591753   7.5251994e+25
       1.5591789   7.5195560e+25
       1.5591826   7.5138680e+25
       1.5591863   7.5082228e+25
       1.5591899   7.5025283e+25
       1.5591936   7.4968578e+25
       1.5591973   7.4911771e+25
       1.5592009   7.4854402e+25
       1.5592046   7.4797374e+25
       1.5592082   7.4739912e+25
       1.5592119   7.4682870e+25
       1.5592156   7.4625662e+25
       1.5592192   7.4569169e+25
       1.5592229   7.4512837e+25
       1.5592266   7.4457871e+25
       1.5592302   7.4403849e+25
       1.5592339   7.4352291e+25
       1.5592375   7.4303121e+25
       1.5592412   7.4258097e+25
       1.5592449   7.4217150e+25
       1.5592485   7.4181658e+25
       1.5592522   7.4150861e+25
       1.5592559   7.4124805e+25
       1.5592595   7.4101078e+25
       1.5592632   7.4078887e+25
       1.5592669   7.4055768e+25
       1.5592705   7.4030815e+25
       1.5592742   7.4003094e+25
       1.5592778   7.3971467e+25
       1.5592815   7.3936086e+25
       1.5592852   7.3897477e+25
       1.5592888   7.3855262e+25
       1.5592925   7.3810823e+25
       1.5592962   7.3763710e+25
       1.5592998   7.3714656e+25
       1.5593035   7.3664559e+25
       1.5593071   7.3612572e+25
       1.5593108   7.3559468e+25
       1.5593145   7.3505391e+25
       1.5593181   7.3450918e+25
       1.5593218   7.3395292e+25
       1.5593255   7.3338993e+25
       1.5593291   7.3282283e+25
       1.5593328   7.3225425e+25
       1.5593365   7.3167945e+25
       1.5593401   7.3110115e+25
       1.5593438   7.3052072e+25
       1.5593474   7.2994204e+25
       1.5593511   7.2935737e+25
       1.5593548   7.2877211e+25
       1.5593584   7.2818527e+25
       1.5593621   7.2759700e+25
       1.5593658   7.2700864e+25
       1.5593694   7.2642342e+25
       1.5593731   7.2583478e+25
       1.5593768   7.2524587e+25
       1.5593804   7.2465714e+25
       1.5593841   7.2406855e+25
       1.5593877   7.2348135e+25
       1.5593914   7.2289557e+25
       1.5593951   7.2231173e+25
       1.5593987   7.2173071e+25
       1.5594024   7.2115706e+25
       1.5594061   7.2058341e+25
       1.5594097   7.2001673e+25
       1.5594134   7.1945894e+25
       1.5594171   7.1891421e+25
       1.5594207   7.1838788e+25
       1.5594244   7.1788516e+25
       1.5594280   7.1740983e+25
       1.5594317   7.1696531e+25
       1.5594354   7.1654998e+25
       1.5594390   7.1615997e+25
       1.5594427   7.1579035e+25
       1.5594464   7.1543626e+25
       1.5594500   7.1509398e+25
       1.5594537   7.1476088e+25
       1.5594574   7.1443068e+25
       1.5594610   7.1410930e+25
       1.5594647   7.1379150e+25
       1.5594683   7.1347620e+25
       1.5594720   7.1316196e+25
       1.5594757   7.1284782e+25
       1.5594793   7.1253399e+25
       1.5594830   7.1221975e+25
       1.5594867   7.1190560e+25
       1.5594903   7.1158647e+25
       1.5594940   7.1126997e+25
       1.5594977   7.1095186e+25
       1.5595013   7.1063199e+25
       1.5595050   7.1031157e+25
       1.5595087   7.0998769e+25
       1.5595123   7.0966986e+25
       1.5595160   7.0935580e+25
       1.5595196   7.0904585e+25
       1.5595233   7.0874129e+25
       1.5595270   7.0843891e+25
       1.5595306   7.0814565e+25
       1.5595343   7.0785792e+25
       1.5595380   7.0757315e+25
       1.5595416   7.0729078e+25
       1.5595453   7.0701472e+25
       1.5595490   7.0674489e+25
       1.5595526   7.0648101e+25
       1.5595563   7.0624259e+25
       1.5595600   7.0603981e+25
       1.5595636   7.0588375e+25
       1.5595673   7.0579812e+25
       1.5595709   7.0579383e+25
       1.5595746   7.0587854e+25
       1.5595783   7.0606310e+25
       1.5595819   7.0633533e+25
       1.5595856   7.0669370e+25
       1.5595893   7.0712213e+25
       1.5595929   7.0760484e+25
       1.5595966   7.0813901e+25
       1.5596003   7.0871007e+25
       1.5596039   7.0931803e+25
       1.5596076   7.0995486e+25
       1.5596113   7.1061179e+25
       1.5596149   7.1129331e+25
       1.5596186   7.1198926e+25
       1.5596223   7.1270619e+25
       1.5596259   7.1343391e+25
       1.5596296   7.1417856e+25
       1.5596332   7.1493059e+25
       1.5596369   7.1569696e+25
       1.5596406   7.1646790e+25
       1.5596442   7.1724644e+25
       1.5596479   7.1803610e+25
       1.5596516   7.1882811e+25
       1.5596552   7.1962953e+25
       1.5596589   7.2043183e+25
       1.5596626   7.2124284e+25
       1.5596662   7.2205422e+25
       1.5596699   7.2286869e+25
       1.5596736   7.2368980e+25
       1.5596772   7.2451054e+25
       1.5596809   7.2533778e+25
       1.5596846   7.2616295e+25
       1.5596882   7.2698969e+25
       1.5596919   7.2782196e+25
       1.5596955   7.2865165e+25
       1.5596992   7.2948143e+25
       1.5597029   7.3031513e+25
       1.5597065   7.3114394e+25
       1.5597102   7.3197091e+25
       1.5597139   7.3279479e+25
       1.5597175   7.3361728e+25
       1.5597212   7.3442774e+25
       1.5597249   7.3522704e+25
       1.5597285   7.3601448e+25
       1.5597322   7.3679150e+25
       1.5597359   7.3755183e+25
       1.5597395   7.3830202e+25
       1.5597432   7.3904427e+25
       1.5597469   7.3978403e+25
       1.5597505   7.4051613e+25
       1.5597542   7.4124570e+25
       1.5597579   7.4197426e+25
       1.5597615   7.4270147e+25
       1.5597652   7.4343003e+25
       1.5597689   7.4416056e+25
       1.5597725   7.4489737e+25
       1.5597762   7.4563501e+25
       1.5597799   7.4637786e+25
       1.5597835   7.4712749e+25
       1.5597872   7.4788538e+25
       1.5597908   7.4865359e+25
       1.5597945   7.4943389e+25
       1.5597982   7.5022904e+25
       1.5598018   7.5103797e+25
       1.5598055   7.5185945e+25
       1.5598092   7.5268983e+25
       1.5598128   7.5352598e+25
       1.5598165   7.5436604e+25
       1.5598202   7.5520966e+25
       1.5598238   7.5604700e+25
       1.5598275   7.5687793e+25
       1.5598312   7.5770209e+25
       1.5598348   7.5851983e+25
       1.5598385   7.5932628e+25
       1.5598422   7.6011833e+25
       1.5598458   7.6089351e+25
       1.5598495   7.6164909e+25
       1.5598532   7.6238106e+25
       1.5598568   7.6308554e+25
       1.5598605   7.6375797e+25
       1.5598642   7.6439383e+25
       1.5598678   7.6498772e+25
       1.5598715   7.6553264e+25
       1.5598752   7.6603019e+25
       1.5598788   7.6647568e+25
       1.5598825   7.6688137e+25
       1.5598862   7.6724957e+25
       1.5598898   7.6758848e+25
       1.5598935   7.6790401e+25
       1.5598972   7.6819953e+25
       1.5599008   7.6847499e+25
       1.5599045   7.6874223e+25
       1.5599082   7.6900021e+25
       1.5599118   7.6924961e+25
       1.5599155   7.6949140e+25
       1.5599192   7.6972199e+25
       1.5599228   7.6994967e+25
       1.5599265   7.7016964e+25
       1.5599301   7.7038339e+25
       1.5599338   7.7058691e+25
       1.5599375   7.7078936e+25
       1.5599411   7.7098633e+25
       1.5599448   7.7117559e+25
       1.5599485   7.7136472e+25
       1.5599521   7.7155047e+25
       1.5599558   7.7172858e+25
       1.5599595   7.7190779e+25
       1.5599631   7.7208395e+25
       1.5599668   7.7225394e+25
       1.5599705   7.7242559e+25
       1.5599741   7.7259479e+25
       1.5599778   7.7275749e+25
       1.5599815   7.7292190e+25
       1.5599851   7.7308003e+25
       1.5599888   7.7323987e+25
       1.5599925   7.7339732e+25
       1.5599961   7.7354706e+25
       1.5599998   7.7369837e+25
       1.5600035   7.7383971e+25
       1.5600071   7.7397899e+25
       1.5600108   7.7410664e+25
       1.5600145   7.7423051e+25
       1.5600181   7.7434276e+25
       1.5600218   7.7445233e+25
       1.5600255   7.7455287e+25
       1.5600291   7.7465266e+25
       1.5600328   7.7474508e+25
       1.5600365   7.7483787e+25
       1.5600401   7.7492411e+25
       1.5600438   7.7501219e+25
       1.5600475   7.7509299e+25
       1.5600511   7.7517701e+25
       1.5600548   7.7525476e+25
       1.5600585   7.7533040e+25
       1.5600621   7.7540815e+25
       1.5600658   7.7547963e+25
       1.5600695   7.7555314e+25
       1.5600731   7.7562010e+25
       1.5600768   7.7568347e+25
       1.5600805   7.7574729e+25
       1.5600841   7.7580346e+25
       1.5600878   7.7585401e+25
       1.5600915   7.7590160e+25
       1.5600951   7.7593840e+25
       1.5600988   7.7596543e+25
       1.5601025   7.7598821e+25
       1.5601061   7.7599826e+25
       1.5601098   7.7600213e+25
       1.5601135   7.7600499e+25
       1.5601171   7.7599854e+25
       1.5601208   7.7598913e+25
       1.5601245   7.7597622e+25
       1.5601281   7.7596533e+25
       1.5601318   7.7594827e+25
       1.5601355   7.7592992e+25
       1.5601392   7.7590999e+25
       1.5601428   7.7588942e+25
       1.5601465   7.7587181e+25
       1.5601502   7.7584847e+25
       1.5601538   7.7582560e+25
       1.5601575   7.7580199e+25
       1.5601612   7.7577672e+25
       1.5601648   7.7575163e+25
       1.5601685   7.7572626e+25
       1.5601722   7.7570348e+25
       1.5601758   7.7567535e+25
       1.5601795   7.7564501e+25
       1.5601832   7.7561125e+25
       1.5601868   7.7557408e+25
       1.5601905   7.7553294e+25
       1.5601942   7.7548913e+25
       1.5601978   7.7544246e+25
       1.5602015   7.7539441e+25
       1.5602052   7.7534331e+25
       1.5602088   7.7528954e+25
       1.5602125   7.7523392e+25
       1.5602162   7.7517637e+25
       1.5602198   7.7511771e+25
       1.5602235   7.7505858e+25
       1.5602272   7.7499937e+25
       1.5602308   7.7494062e+25
       1.5602345   7.7488260e+25
       1.5602382   7.7482403e+25
       1.5602418   7.7476629e+25
       1.5602455   7.7470929e+25
       1.5602492   7.7465220e+25
       1.5602528   7.7459612e+25
       1.5602565   7.7453986e+25
       1.5602602   7.7448507e+25
       1.5602638   7.7442973e+25
       1.5602675   7.7437661e+25
       1.5602712   7.7431942e+25
       1.5602748   7.7426703e+25
       1.5602785   7.7421603e+25
       1.5602822   7.7416659e+25
       1.5602859   7.7411863e+25
       1.5602895   7.7407325e+25
       1.5602932   7.7403082e+25
       1.5602969   7.7398959e+25
       1.5603005   7.7395888e+25
       1.5603042   7.7393739e+25
       1.5603079   7.7392854e+25
       1.5603115   7.7393001e+25
       1.5603152   7.7395040e+25
       1.5603189   7.7398535e+25
       1.5603225   7.7403147e+25
       1.5603262   7.7408330e+25
       1.5603299   7.7414565e+25
       1.5603335   7.7421372e+25
       1.5603372   7.7428613e+25
       1.5603409   7.7435816e+25
       1.5603445   7.7443674e+25
       1.5603482   7.7451717e+25
       1.5603519   7.7459465e+25
       1.5603555   7.7467775e+25
       1.5603592   7.7476159e+25
       1.5603629   7.7484091e+25
       1.5603665   7.7492484e+25
       1.5603702   7.7500822e+25
       1.5603739   7.7508653e+25
       1.5603776   7.7516797e+25
       1.5603812   7.7524370e+25
       1.5603849   7.7532348e+25
       1.5603886   7.7540123e+25
       1.5603922   7.7547373e+25
       1.5603959   7.7554899e+25
       1.5603996   7.7561844e+25
       1.5604032   7.7569029e+25
       1.5604069   7.7575559e+25
       1.5604106   7.7582219e+25
       1.5604142   7.7588306e+25
       1.5604179   7.7594633e+25
       1.5604216   7.7600481e+25
       1.5604252   7.7606716e+25
       1.5604289   7.7612499e+25
       1.5604326   7.7618596e+25
       1.5604362   7.7624305e+25
       1.5604399   7.7630402e+25
       1.5604436   7.7635936e+25
       1.5604473   7.7641866e+25
       1.5604509   7.7647299e+25
       1.5604546   7.7652658e+25
       1.5604583   7.7658330e+25
       1.5604619   7.7663495e+25
       1.5604656   7.7668918e+25
       1.5604693   7.7673724e+25
       1.5604729   7.7678465e+25
       1.5604766   7.7683381e+25
       1.5604803   7.7687716e+25
       1.5604839   7.7691737e+25
       1.5604876   7.7695924e+25
       1.5604913   7.7699383e+25
       1.5604949   7.7702418e+25
       1.5604986   7.7705415e+25
       1.5605023   7.7707472e+25
       1.5605060   7.7708929e+25
       1.5605096   7.7709686e+25
       1.5605133   7.7710128e+25
       1.5605170   7.7709095e+25
       1.5605206   7.7706863e+25
       1.5605243   7.7703091e+25
       1.5605280   7.7697898e+25
       1.5605316   7.7689957e+25
       1.5605353   7.7679147e+25
       1.5605390   7.7664879e+25
       1.5605426   7.7646745e+25
       1.5605463   7.7624683e+25
       1.5605500   7.7597659e+25
       1.5605537   7.7566152e+25
       1.5605573   7.7530706e+25
       1.5605610   7.7491977e+25
       1.5605647   7.7450647e+25
       1.5605683   7.7407537e+25
       1.5605720   7.7362218e+25
       1.5605757   7.7315437e+25
       1.5605793   7.7267462e+25
       1.5605830   7.7218477e+25
       1.5605867   7.7168647e+25
       1.5605903   7.7117979e+25
       1.5605940   7.7066568e+25
       1.5605977   7.7014396e+25
       1.5606014   7.6961407e+25
       1.5606050   7.6907626e+25
       1.5606087   7.6852844e+25
       1.5606124   7.6797102e+25
       1.5606160   7.6740231e+25
       1.5606197   7.6682474e+25
       1.5606234   7.6623850e+25
       1.5606270   7.6564466e+25
       1.5606307   7.6504528e+25
       1.5606344   7.6444138e+25
       1.5606380   7.6383259e+25
       1.5606417   7.6321956e+25
       1.5606454   7.6260339e+25
       1.5606491   7.6198418e+25
       1.5606527   7.6136229e+25
       1.5606564   7.6073750e+25
       1.5606601   7.6011133e+25
       1.5606637   7.5947902e+25
       1.5606674   7.5884837e+25
       1.5606711   7.5821592e+25
       1.5606747   7.5757974e+25
       1.5606784   7.5693821e+25
       1.5606821   7.5628847e+25
       1.5606858   7.5562789e+25
       1.5606894   7.5495025e+25
       1.5606931   7.5426177e+25
       1.5606968   7.5355927e+25
       1.5607004   7.5284409e+25
       1.5607041   7.5212020e+25
       1.5607078   7.5138698e+25
       1.5607114   7.5065492e+25
       1.5607151   7.4992134e+25
       1.5607188   7.4918735e+25
       1.5607224   7.4844943e+25
       1.5607261   7.4771474e+25
       1.5607298   7.4698144e+25
       1.5607335   7.4624334e+25
       1.5607371   7.4550810e+25
       1.5607408   7.4477401e+25
       1.5607445   7.4403997e+25
       1.5607481   7.4330136e+25
       1.5607518   7.4256746e+25
       1.5607555   7.4183392e+25
       1.5607591   7.4109679e+25
       1.5607628   7.4036515e+25
       1.5607665   7.3963074e+25
       1.5607702   7.3890200e+25
       1.5607738   7.3817496e+25
       1.5607775   7.3744696e+25
       1.5607812   7.3672662e+25
       1.5607848   7.3600586e+25
       1.5607885   7.3529372e+25
       1.5607922   7.3458666e+25
       1.5607959   7.3388218e+25
       1.5607995   7.3318890e+25
       1.5608032   7.3250065e+25
       1.5608069   7.3182702e+25
       1.5608105   7.3116156e+25
       1.5608142   7.3051648e+25
       1.5608179   7.2988740e+25
       1.5608215   7.2928751e+25
       1.5608252   7.2871331e+25
       1.5608289   7.2818227e+25
       1.5608326   7.2769597e+25
       1.5608362   7.2727165e+25
       1.5608399   7.2691304e+25
       1.5608436   7.2663445e+25
       1.5608472   7.2644749e+25
       1.5608509   7.2634714e+25
       1.5608546   7.2633709e+25
       1.5608582   7.2639667e+25
       1.5608619   7.2651731e+25
       1.5608656   7.2669164e+25
       1.5608693   7.2690161e+25
       1.5608729   7.2714441e+25
       1.5608766   7.2741641e+25
       1.5608803   7.2770653e+25
       1.5608839   7.2801828e+25
       1.5608876   7.2833985e+25
       1.5608913   7.2867351e+25
       1.5608950   7.2901754e+25
       1.5608986   7.2937425e+25
       1.5609023   7.2973475e+25
       1.5609060   7.3010133e+25
       1.5609096   7.3047751e+25
       1.5609133   7.3085493e+25
       1.5609170   7.3123793e+25
       1.5609206   7.3162545e+25
       1.5609243   7.3201836e+25
       1.5609280   7.3241976e+25
       1.5609317   7.3282246e+25
       1.5609353   7.3323008e+25
       1.5609390   7.3364228e+25
       1.5609427   7.3405908e+25
       1.5609463   7.3448377e+25
       1.5609500   7.3490934e+25
       1.5609537   7.3533878e+25
       1.5609574   7.3577228e+25
       1.5609610   7.3620933e+25
       1.5609647   7.3665029e+25
       1.5609684   7.3709583e+25
       1.5609720   7.3755188e+25
       1.5609757   7.3801392e+25
       1.5609794   7.3848990e+25
       1.5609831   7.3898528e+25
       1.5609867   7.3950557e+25
       1.5609904   7.4005621e+25
       1.5609941   7.4063945e+25
       1.5609977   7.4125419e+25
       1.5610014   7.4189540e+25
       1.5610051   7.4255874e+25
       1.5610088   7.4323763e+25
       1.5610124   7.4392915e+25
       1.5610161   7.4462870e+25
       1.5610198   7.4533364e+25
       1.5610234   7.4604236e+25
       1.5610271   7.4675385e+25
       1.5610308   7.4746737e+25
       1.5610345   7.4818242e+25
       1.5610381   7.4889884e+25
       1.5610418   7.4961614e+25
       1.5610455   7.5033280e+25
       1.5610491   7.5105047e+25
       1.5610528   7.5176800e+25
       1.5610565   7.5248175e+25
       1.5610602   7.5319993e+25
       1.5610638   7.5391903e+25
       1.5610675   7.5463914e+25
       1.5610712   7.5535995e+25
       1.5610748   7.5608025e+25
       1.5610785   7.5680179e+25
       1.5610822   7.5751859e+25
       1.5610859   7.5823820e+25
       1.5610895   7.5895697e+25
       1.5610932   7.5967391e+25
       1.5610969   7.6038895e+25
       1.5611005   7.6109661e+25
       1.5611042   7.6180464e+25
       1.5611079   7.6250793e+25
       1.5611116   7.6320558e+25
       1.5611152   7.6389148e+25
       1.5611189   7.6457152e+25
       1.5611226   7.6523897e+25
       1.5611262   7.6589032e+25
       1.5611299   7.6651774e+25
       1.5611336   7.6712344e+25
       1.5611373   7.6769875e+25
       1.5611409   7.6823495e+25
       1.5611446   7.6873610e+25
       1.5611483   7.6919404e+25
       1.5611519   7.6960328e+25
       1.5611556   7.6997766e+25
       1.5611593   7.7031689e+25
       1.5611630   7.7062334e+25
       1.5611666   7.7091180e+25
       1.5611703   7.7117642e+25
       1.5611740   7.7143029e+25
       1.5611777   7.7167167e+25
       1.5611813   7.7189884e+25
       1.5611850   7.7212251e+25
       1.5611887   7.7233474e+25
       1.5611923   7.7254425e+25
       1.5611960   7.7274439e+25
       1.5611997   7.7294408e+25
       1.5612034   7.7313357e+25
       1.5612070   7.7332256e+25
       1.5612107   7.7350297e+25
       1.5612144   7.7368126e+25
       1.5612180   7.7384866e+25
       1.5612217   7.7401109e+25
       1.5612254   7.7415903e+25
       1.5612291   7.7429738e+25
       1.5612327   7.7441461e+25
       1.5612364   7.7451579e+25
       1.5612401   7.7459179e+25
       1.5612438   7.7465017e+25
       1.5612474   7.7468577e+25
       1.5612511   7.7470625e+25
       1.5612548   7.7471852e+25
       1.5612584   7.7471796e+25
       1.5612621   7.7471437e+25
       1.5612658   7.7470007e+25
       1.5612695   7.7468006e+25
       1.5612731   7.7465820e+25
       1.5612768   7.7462462e+25
       1.5612805   7.7458192e+25
       1.5612841   7.7453101e+25
       1.5612878   7.7446220e+25
       1.5612915   7.7437679e+25
       1.5612952   7.7427358e+25
       1.5612988   7.7415884e+25
       1.5613025   7.7402566e+25
       1.5613062   7.7388030e+25
       1.5613099   7.7373042e+25
       1.5613135   7.7356846e+25
       1.5613172   7.7340101e+25
       1.5613209   7.7322922e+25
       1.5613245   7.7305541e+25
       1.5613282   7.7288284e+25
       1.5613319   7.7270519e+25
       1.5613356   7.7252709e+25
       1.5613392   7.7234903e+25
       1.5613429   7.7217347e+25
       1.5613466   7.7200422e+25
       1.5613503   7.7183308e+25
       1.5613539   7.7166378e+25
       1.5613576   7.7149486e+25
       1.5613613   7.7132588e+25
       1.5613649   7.7115617e+25
       1.5613686   7.7098508e+25
       1.5613723   7.7081353e+25
       1.5613760   7.7063994e+25
       1.5613796   7.7046913e+25
       1.5613833   7.7029305e+25
       1.5613870   7.7011587e+25
       1.5613907   7.6993754e+25
       1.5613943   7.6975874e+25
       1.5613980   7.6957875e+25
       1.5614017   7.6939751e+25
       1.5614054   7.6921558e+25
       1.5614090   7.6903245e+25
       1.5614127   7.6884816e+25
       1.5614164   7.6866287e+25
       1.5614200   7.6847637e+25
       1.5614237   7.6828863e+25
       1.5614274   7.6810121e+25
       1.5614311   7.6791296e+25
       1.5614347   7.6772333e+25
       1.5614384   7.6752825e+25
       1.5614421   7.6733595e+25
       1.5614458   7.6714221e+25
       1.5614494   7.6694552e+25
       1.5614531   7.6674754e+25
       1.5614568   7.6654652e+25
       1.5614605   7.6634199e+25
       1.5614641   7.6613396e+25
       1.5614678   7.6592067e+25
       1.5614715   7.6569626e+25
       1.5614751   7.6546526e+25
       1.5614788   7.6522061e+25
       1.5614825   7.6495913e+25
       1.5614862   7.6467925e+25
       1.5614898   7.6437372e+25
       1.5614935   7.6405399e+25
       1.5614972   7.6371803e+25
       1.5615009   7.6336962e+25
       1.5615045   7.6301327e+25
       1.5615082   7.6264738e+25
       1.5615119   7.6228274e+25
       1.5615156   7.6191768e+25
       1.5615192   7.6155464e+25
       1.5615229   7.6119212e+25
       1.5615266   7.6084223e+25
       1.5615302   7.6050475e+25
       1.5615339   7.6018170e+25
       1.5615376   7.5988600e+25
       1.5615413   7.5961695e+25
       1.5615449   7.5936935e+25
       1.5615486   7.5914924e+25
       1.5615523   7.5894637e+25
       1.5615560   7.5875217e+25
       1.5615596   7.5857167e+25
       1.5615633   7.5839416e+25
       1.5615670   7.5822561e+25
       1.5615707   7.5806189e+25
       1.5615743   7.5789615e+25
       1.5615780   7.5773709e+25
       1.5615817   7.5757494e+25
       1.5615854   7.5741792e+25
       1.5615890   7.5725771e+25
       1.5615927   7.5710146e+25
       1.5615964   7.5694549e+25
       1.5616001   7.5678547e+25
       1.5616037   7.5663010e+25
       1.5616074   7.5647100e+25
       1.5616111   7.5631646e+25
       1.5616147   7.5615934e+25
       1.5616184   7.5600614e+25
       1.5616221   7.5584980e+25
       1.5616258   7.5569305e+25
       1.5616294   7.5554073e+25
       1.5616331   7.5538301e+25
       1.5616368   7.5522870e+25
       1.5616405   7.5506762e+25
       1.5616441   7.5490773e+25
       1.5616478   7.5474116e+25
       1.5616515   7.5457135e+25
       1.5616552   7.5440275e+25
       1.5616588   7.5422935e+25
       1.5616625   7.5405489e+25
       1.5616662   7.5388347e+25
       1.5616699   7.5370924e+25
       1.5616735   7.5353746e+25
       1.5616772   7.5336503e+25
       1.5616809   7.5319227e+25
       1.5616846   7.5301980e+25
       1.5616882   7.5285170e+25
       1.5616919   7.5268121e+25
       1.5616956   7.5251094e+25
       1.5616993   7.5234557e+25
       1.5617029   7.5217710e+25
       1.5617066   7.5200961e+25
       1.5617103   7.5184326e+25
       1.5617140   7.5168227e+25
       1.5617176   7.5151837e+25
       1.5617213   7.5135521e+25
       1.5617250   7.5119343e+25
       1.5617287   7.5103327e+25
       1.5617323   7.5087827e+25
       1.5617360   7.5072041e+25
       1.5617397   7.5056504e+25
       1.5617434   7.5041129e+25
       1.5617470   7.5025989e+25
       1.5617507   7.5011194e+25
       1.5617544   7.4996755e+25
       1.5617581   7.4983160e+25
       1.5617617   7.4969749e+25
       1.5617654   7.4957353e+25
       1.5617691   7.4946041e+25
       1.5617728   7.4936485e+25
       1.5617764   7.4929259e+25
       1.5617801   7.4925002e+25
       1.5617838   7.4924453e+25
       1.5617874   7.4928055e+25
       1.5617911   7.4935927e+25
       1.5617948   7.4947733e+25
       1.5617985   7.4962818e+25
       1.5618021   7.4980370e+25
       1.5618058   7.4999947e+25
       1.5618095   7.5021063e+25
       1.5618132   7.5043356e+25
       1.5618168   7.5066733e+25
       1.5618205   7.5091027e+25
       1.5618242   7.5116281e+25
       1.5618279   7.5142397e+25
       1.5618316   7.5169421e+25
       1.5618352   7.5197304e+25
       1.5618389   7.5225855e+25
       1.5618426   7.5254825e+25
       1.5618463   7.5283990e+25
       1.5618499   7.5313338e+25
       1.5618536   7.5342327e+25
       1.5618573   7.5371879e+25
       1.5618610   7.5401472e+25
       1.5618646   7.5431185e+25
       1.5618683   7.5460935e+25
       1.5618720   7.5490759e+25
       1.5618757   7.5520412e+25
       1.5618793   7.5550038e+25
       1.5618830   7.5580041e+25
       1.5618867   7.5610008e+25
       1.5618904   7.5640049e+25
       1.5618940   7.5669799e+25
       1.5618977   7.5699922e+25
       1.5619014   7.5730207e+25
       1.5619051   7.5760543e+25
       1.5619087   7.5790574e+25
       1.5619124   7.5821020e+25
       1.5619161   7.5851591e+25
       1.5619198   7.5882231e+25
       1.5619234   7.5912507e+25
       1.5619271   7.5943253e+25
       1.5619308   7.5974008e+25
       1.5619345   7.6004579e+25
       1.5619381   7.6035791e+25
       1.5619418   7.6067224e+25
       1.5619455   7.6098644e+25
       1.5619492   7.6130783e+25
       1.5619528   7.6163194e+25
       1.5619565   7.6195503e+25
       1.5619602   7.6228481e+25
       1.5619639   7.6261174e+25
       1.5619675   7.6294405e+25
       1.5619712   7.6327628e+25
       1.5619749   7.6360482e+25
       1.5619786   7.6393898e+25
       1.5619822   7.6426871e+25
       1.5619859   7.6460200e+25
       1.5619896   7.6493155e+25
       1.5619933   7.6526488e+25
       1.5619969   7.6559374e+25
       1.5620006   7.6592602e+25
       1.5620043   7.6625404e+25
       1.5620080   7.6658553e+25
       1.5620117   7.6691213e+25
       1.5620153   7.6724242e+25
