          81         698
  1.0530264E-21  6.6756096E-22  4.1155482E-22  2.5479394E-22  1.5794343E-22
  9.7795042E-23  6.0108260E-23  3.7609938E-23  2.3642280E-23  1.4566963E-23
  9.0212761E-24  5.4937228E-24  3.2310792E-24  1.9317541E-24  1.1383079E-24
  6.9155427E-25  3.7910634E-25  2.3663951E-25  1.4543145E-25  8.9020932E-26
  3.3962240E-26
  5.0123784E-24  2.0781961E-20  6.5064108E-18  3.6857778E-16  7.2744587E-15
  7.6893475E-14  5.5181440E-13  3.1031039E-12  1.2909721E-11  3.9964573E-11
  9.6120889E-11  1.5829887E-10  1.4326249E-10  5.8927779E-11  2.0574896E-11
  7.5817972E-12  3.9806834E-12  2.6633236E-12  1.7890553E-12  1.1425385E-12
  7.3542192E-13  4.6530829E-13  2.7542492E-13  1.5565865E-13  9.0322999E-14
  5.2669000E-14  2.9979423E-14  1.7279045E-14  1.0048242E-14  5.5892147E-15
  3.2271318E-15  1.9240281E-15  1.1236396E-15  6.6848645E-16  4.0546043E-16
  2.4779938E-16  1.5229238E-16  9.5028249E-17  5.9488798E-17  3.5958246E-17
  2.2155791E-17  1.4135349E-17  8.7803841E-18  5.4557760E-18  3.4153535E-18
  2.1460775E-18  1.3403608E-18  8.4360066E-19  5.3209448E-19  3.2249316E-19
  1.9941425E-19  1.2715765E-19  7.8860330E-20  4.8942235E-20  3.0651581E-20
  1.8924542E-20  1.1538640E-20  7.3206906E-21  4.5955126E-21  2.7612535E-21
  1.6934118E-21  1.0692308E-21  6.5585169E-22  4.0370685E-22  2.4868034E-22
  1.5305270E-22  9.3586873E-23  5.8347308E-23  3.6555010E-23  2.2335776E-23
  1.3755972E-23  8.3955358E-24  4.9646504E-24  2.9656814E-24  1.7345767E-24
  1.0446725E-24  5.8394975E-25  3.3900134E-25  2.1393163E-25  1.1905348E-25
  3.9557048E-26
  3.3142528E-24  1.7636870E-20  6.9624843E-18  4.7931355E-16  1.0590393E-14
  1.1762905E-13  8.6321363E-13  4.8026713E-12  1.9102362E-11  5.4792532E-11
  1.1957753E-10  1.8185717E-10  1.5253893E-10  6.2102622E-11  2.3178102E-11
  9.6516319E-12  5.4516461E-12  3.6652391E-12  2.4507655E-12  1.5596768E-12
  1.0018244E-12  6.3333393E-13  3.7496978E-13  2.1208480E-13  1.2316801E-13
  7.1894625E-14  4.0972986E-14  2.3648377E-14  1.3770844E-14  7.6670729E-15
  4.4336432E-15  2.6470176E-15  1.5458631E-15  9.1946633E-16  5.5724720E-16
  3.3969992E-16  2.0819930E-16  1.2978473E-16  8.1182146E-17  4.9028636E-17
  3.0181514E-17  1.9238487E-17  1.1938048E-17  7.4095291E-18  4.6331329E-18
  2.9068841E-18  1.8121803E-18  1.1395573E-18  7.1820613E-19  4.3494956E-19
  2.6875395E-19  1.7127379E-19  1.0616853E-19  6.5864599E-20  4.1239484E-20
  2.5496419E-20  1.5625747E-20  9.9176791E-21  6.2337898E-21  3.7521660E-21
  2.3057534E-21  1.4592238E-21  8.9745885E-22  5.5401552E-22  3.4231048E-22
  2.1130350E-22  1.2953703E-22  8.0913129E-23  5.0777310E-23  3.1037158E-23
  1.9136557E-23  1.1709326E-23  6.9252442E-24  4.1242528E-24  2.4341729E-24
  1.4772606E-24  8.1927529E-25  4.8656729E-25  3.0331421E-25  1.8254089E-25
  6.6957423E-26
  3.1661296E-31  2.4519375E-25  3.0227052E-21  2.2435676E-18  2.4665621E-16
  7.3613406E-15  1.0542022E-13  1.1713296E-12  8.4068811E-12  3.7686718E-11
  1.1063754E-10  2.0106913E-10  1.9659475E-10  9.2435060E-11  3.8667309E-11
  1.7476985E-11  9.7826183E-12  6.2116796E-12  3.9162341E-12  2.3579708E-12
  1.4570636E-12  8.9271152E-13  5.1335395E-13  2.8626515E-13  1.6417076E-13
  9.4744355E-14  5.3647523E-14  3.0845565E-14  1.7889029E-14  9.9622781E-15
  5.7430236E-15  3.4208491E-15  2.0019463E-15  1.1915569E-15  7.2201544E-16
  4.4110927E-16  2.7107468E-16  1.6899836E-16  1.0577884E-16  6.3943907E-17
  3.9411017E-17  2.5142400E-17  1.5613324E-17  9.6984379E-18  6.0685965E-18
  3.8134077E-18  2.3829680E-18  1.4982169E-18  9.4400075E-19  5.7168830E-19
  3.5324492E-19  2.2510586E-19  1.3955491E-19  8.6616027E-20  5.4268405E-20
  3.3549638E-20  2.0526897E-20  1.3054542E-20  8.2046922E-21  4.9359075E-21
  3.0316295E-21  1.9175896E-21  1.1786104E-21  7.2703380E-22  4.4883757E-22
  2.7681722E-22  1.6958157E-22  1.0586462E-22  6.6406999E-23  4.0646926E-23
  2.5056346E-23  1.5310604E-23  9.0770012E-24  5.4492015E-24  3.2132038E-24
  1.9056759E-24  1.1071517E-24  6.5620043E-25  3.9881691E-25  2.1594237E-25
  7.1739732E-26
  2.0669029E-32  2.6445489E-26  5.0761107E-22  5.6054148E-19  8.6068785E-17
  3.3717987E-15  5.7406032E-14  7.7133189E-13  6.8180826E-12  3.6343682E-11
  1.2217671E-10  2.3855537E-10  2.4240668E-10  1.0575335E-10  3.9231139E-11
  1.5818555E-11  8.7810731E-12  5.9055824E-12  3.9660753E-12  2.5313762E-12
  1.6287398E-12  1.0308371E-12  6.1117089E-13  3.4824631E-13  2.0286157E-13
  1.1848825E-13  6.7778580E-14  3.9298012E-14  2.2932121E-14  1.2835155E-14
  7.4274778E-15  4.4377953E-15  2.6026769E-15  1.5512377E-15  9.4119612E-16
  5.7592354E-16  3.5446915E-16  2.2125500E-16  1.3859248E-16  8.3838037E-17
  5.1708255E-17  3.3021149E-17  2.0531847E-17  1.2771559E-17  8.0031205E-18
  5.0349367E-18  3.1490199E-18  1.9822997E-18  1.2506095E-18  7.5859162E-19
  4.6954349E-19  2.9972879E-19  1.8606543E-19  1.1556074E-19  7.2416716E-20
  4.4758404E-20  2.7356382E-20  1.7394406E-20  1.0935279E-20  6.5795961E-21
  4.0396116E-21  2.5527234E-21  1.5668436E-21  9.6500756E-22  5.9471322E-22
  3.6616061E-22  2.2398654E-22  1.3966794E-22  8.7525354E-23  5.3500181E-23
  3.2971382E-23  2.0168892E-23  1.1959070E-23  7.1685589E-24  4.2532935E-24
  2.5589668E-24  1.4435848E-24  8.6285349E-25  5.2212544E-25  3.0214063E-25
  1.0881355E-25
